date,year,district,address,race,sex,age,category,weapon
3/21/2006,2006,22,"1117 W DAUPHIN ST, Philadelphia, PA",B,M,23,murder,Handgun
3/21/2006,2006,24,"3141 F STREET, Philadelphia, PA",W,M,28,murder,Handgun
3/24/2006,2006,22,"2100 W GLENWOOD AVENUE, Philadelphia, PA",B,M,31,murder,Handgun
3/26/2006,2006,18,"4901 CHESTNUT STREET, Philadelphia, PA",B,M,15,murder,Handgun
3/27/2006,2006,14,"1513 E WASHINGTON LANE, Philadelphia, PA",B,M,31,murder,Handgun
3/27/2006,2006,39,"3030 N 16TH STREET, Philadelphia, PA",W,M,41,murder,Handgun
3/28/2006,2006,24,"1313 E AIRDRIE STREET, Philadelphia, PA",B,M,24,murder,Handgun
3/28/2006,2006,06,"1700 GRAYS LANE, Philadelphia, PA",B,M,38,murder,Handgun
3/29/2006,2006,39,"4903 KNOX STREET, Philadelphia, PA",B,M,30,murder,Handgun
3/30/2006,2006,19,"1621 CONESTOGA STREE, Philadelphia, PA",B,M,20,murder,Handgun
3/31/2006,2006,19,"4718 MERION STREET, Philadelphia, PA",B,M,28,murder,Handgun
4/1/2006,2006,01,"2200 SNYDER AVENUE, Philadelphia, PA",B,M,18,murder,Handgun
4/1/2006,2006,39,"2730 N 22ND STREET, Philadelphia, PA",B,M,18,murder,Handgun
4/2/2006,2006,25,"199 W ALLEGHENY AVENU, Philadelphia, PA",W,M,23,murder,Handgun
4/2/2006,2006,16,"4020 LANCASTER AVENU, Philadelphia, PA",B,M,31,murder,Handgun
4/5/2006,2006,22,"2443 N 11TH STREET, Philadelphia, PA",B,M,24,murder,Handgun
4/7/2006,2006,25,"300 W GLENWOOD AVENUE, Philadelphia, PA",W,M,35,murder,Handgun
4/7/2006,2006,25,"4644 G STREET, Philadelphia, PA",B,M,30,murder,Handgun
4/7/2006,2006,19,"143 N 60TH STREET, Philadelphia, PA",B,M,22,murder,Handgun
4/8/2006,2006,18,"35 S REDFIELD STREET, Philadelphia, PA",B,M,23,murder,Handgun
4/8/2006,2006,08,"2055 RIVERSIDE DRIVE, Philadelphia, PA",B,M,27,murder,Handgun
4/10/2006,2006,26,"1100 N ORIANNA STREET, Philadelphia, PA",B,M,19,murder,Handgun
4/13/2006,2006,07,"10022 FERNDALE STREET, Philadelphia, PA",B,M,17,murder,Handgun
4/13/2006,2006,07,"10022 FERNDALE STREET, Philadelphia, PA",B,F,20,murder,Handgun
4/14/2006,2006,39,"2200 W ONTARIO STREET, Philadelphia, PA",B,M,33,murder,Handgun
4/14/2006,2006,19,"26 N 52ND STREET, Philadelphia, PA",B,M,63,murder,Handgun
4/14/2006,2006,02,"1020 LEVICK STREET, Philadelphia, PA",B,M,45,murder,Handgun
4/15/2006,2006,22,"2045 N JUDSON STREET, Philadelphia, PA",B,M,22,murder,Handgun
4/16/2006,2006,17,"1517 S 24TH STREET, Philadelphia, PA",B,M,16,murder,Handgun
4/16/2006,2006,18,"5310 MARKET STREET, Philadelphia, PA",B,M,29,murder,Handgun
4/17/2006,2006,09,"847 N 27TH STREET, Philadelphia, PA",W,M,17,murder,Handgun
4/19/2006,2006,39,"2723 W SILVER STREET, Philadelphia, PA",B,M,19,murder,Handgun
4/21/2006,2006,14,"6100 BAYNTON STREET, Philadelphia, PA",B,M,46,murder,Handgun
4/21/2006,2006,15,"1900 CHURCH STREET, Philadelphia, PA",B,M,19,murder,Handgun
4/23/2006,2006,24,"2912 ELLA STREET, Philadelphia, PA",B,M,16,murder,Handgun
4/23/2006,2006,16,"4501 LAIRD STREET, Philadelphia, PA",B,M,19,murder,Handgun
4/26/2006,2006,03,"612 WASHINGTON AVE, Philadelphia, PA",W,M,25,murder,Handgun
4/27/2006,2006,35,"6568 N WOODSTOCK STREE, Philadelphia, PA",B,M,38,murder,Handgun
4/27/2006,2006,25,"3108 N SHERIDAN STREET, Philadelphia, PA",B,M,33,murder,Handgun
4/27/2006,2006,35,"6001 N A STREET, Philadelphia, PA",B,M,17,murder,Handgun
4/28/2006,2006,12,"6058 UPLAND STREET, Philadelphia, PA",B,M,19,murder,Handgun
4/29/2006,2006,23,"2100 MASTER STREET, Philadelphia, PA",W,M,28,murder,Handgun
4/30/2006,2006,17,"1505 S 19TH STREET, Philadelphia, PA",B,M,15,murder,Handgun
5/3/2006,2006,19,"47 N 56TH STREET, Philadelphia, PA",B,M,21,murder,Handgun
5/3/2006,2006,19,"1614 N 61ST STREET, Philadelphia, PA",B,M,19,murder,Handgun
5/5/2006,2006,19,"1512 N 61ST STREET, Philadelphia, PA",B,F,42,murder,Handgun
5/5/2006,2006,16,"4285 VIOLA STREET, Philadelphia, PA",B,M,35,murder,Handgun
5/6/2006,2006,02,"1338 PASSMORE STREET, Philadelphia, PA",B,M,16,murder,Handgun
5/7/2006,2006,16,"4002 GIRARD AVENUE, Philadelphia, PA",B,M,25,murder,Handgun
5/6/2006,2006,12,"5439 ANGORA TERRACE, Philadelphia, PA",B,M,19,murder,Handgun
5/8/2006,2006,23,"1700 N NEWKIRK STREET, Philadelphia, PA",B,M,20,murder,Handgun
5/9/2006,2006,35,"336 E ALBANUS STREET, Philadelphia, PA",W,M,17,murder,Handgun
5/10/2006,2006,01,"2101 MCKEAN STREET, Philadelphia, PA",B,M,23,murder,Handgun
5/11/2006,2006,17,"1129 S 18TH STREET, Philadelphia, PA",B,M,19,murder,Handgun
5/12/2006,2006,24,"4020 NEILSON STREET, Philadelphia, PA",W,F,21,murder,Handgun
5/12/2006,2006,12,"6100 PASSYUNK AVENUE, Philadelphia, PA",B,M,19,murder,Handgun
5/12/2006,2006,17,"2200 WATKINS STREET, Philadelphia, PA",B,M,18,murder,Handgun
5/13/2006,2006,04,"623 PORTER STREET, Philadelphia, PA",B,M,20,murder,Handgun
5/14/2006,2006,19,"5603 ARCH STREET, Philadelphia, PA",B,M,34,murder,Handgun
5/15/2006,2006,24,"2933 RUTH STREET, Philadelphia, PA",W,F,24,murder,Handgun
5/15/2006,2006,22,"2466 N CLEVELAND STREE, Philadelphia, PA",B,M,46,murder,Handgun
5/16/2006,2006,04,"2901 S RANDOLPH STREET, Philadelphia, PA",W,M,41,murder,Handgun
5/16/2006,2006,18,"3700 SPRUCE STREET, Philadelphia, PA",B,M,23,murder,Handgun
5/20/2006,2006,22,"2569 N NAPA STREET, Philadelphia, PA",B,M,34,murder,Handgun
5/21/2006,2006,24,"3612 TULIP STREET, Philadelphia, PA",W,M,53,murder,Handgun
5/21/2006,2006,24,"3612 TULIP STREET, Philadelphia, PA",W,F,50,murder,Handgun
5/21/2006,2006,24,"3612 TULIP STREET, Philadelphia, PA",W,M,20,murder,Handgun
5/26/2006,2006,19,"1800 N 54TH STREET, Philadelphia, PA",B,M,19,murder,Handgun
5/28/2006,2006,12,"5541 PENTRIDGE STREE, Philadelphia, PA",B,M,51,murder,Handgun
5/30/2006,2006,09,"1401 RACE STREET, Philadelphia, PA",B,M,18,murder,Handgun
5/31/2006,2006,26,"1712 N MASCHER STREET, Philadelphia, PA",W,M,48,murder,Handgun
6/1/2006,2006,26,"400 E MOYER STREET, Philadelphia, PA",W,M,21,murder,Handgun
6/1/2006,2006,39,"3702 N BROAD STREET, Philadelphia, PA",A,M,32,murder,Handgun
6/1/2006,2006,39,"3702 N BROAD STREET, Philadelphia, PA",A,M,36,murder,Handgun
6/1/2006,2006,19,"565 N WANAMAKER STREE, Philadelphia, PA",B,M,29,murder,Handgun
6/2/2006,2006,25,"3911 N 9TH STREET, Philadelphia, PA",B,M,29,murder,Handgun
6/5/2006,2006,12,"2600 S 75TH STREET, Philadelphia, PA",B,M,30,murder,Handgun
6/6/2006,2006,25,"4602 HURLEY STREET, Philadelphia, PA",B,M,23,murder,Handgun
6/6/2006,2006,12,"7100 WOODLAND AVENUE, Philadelphia, PA",B,M,20,murder,Handgun
6/6/2006,2006,39,"350 W QUEEN LANE, Philadelphia, PA",B,M,21,murder,Handgun
6/7/2006,2006,25,"3705 GERMANTOWN AVEN, Philadelphia, PA",B,M,44,murder,Handgun
6/7/2006,2006,35,"4800 N WARNOCK STREET, Philadelphia, PA",B,M,20,murder,Handgun
6/7/2006,2006,35,"4800 N WARLOCK STREET, Philadelphia, PA",B,M,20,murder,Handgun
6/9/2006,2006,12,"5547 REGENT STREET, Philadelphia, PA",B,M,31,murder,Handgun
6/12/2006,2006,17,"1935 GERRITT STREET, Philadelphia, PA",B,M,20,murder,Handgun
6/13/2006,2006,24,"4137 O STREET, Philadelphia, PA",W,M,40,murder,Handgun
6/15/2006,2006,25,"3400 E STREET, Philadelphia, PA",B,M,20,murder,Handgun
6/17/2006,2006,25,"4535 N 5TH STREET, Philadelphia, PA",W,M,22,murder,Handgun
6/19/2006,2006,02,"6741 KINDRED STREET, Philadelphia, PA",B,M,24,murder,Handgun
6/19/2006,2006,02,"6741 KINDRED STREET, Philadelphia, PA",B,M,25,murder,Handgun
6/21/2006,2006,19,"5501 RACE ST, Philadelphia, PA",B,M,21,murder,Handgun
6/23/2006,2006,22,"1500 W SERGEANT STREET, Philadelphia, PA",B,M,20,murder,Handgun
6/23/2006,2006,39,"1630 W WINGOHOCKING ST, Philadelphia, PA",B,M,30,murder,Handgun
6/23/2006,2006,25,"3500 PALETHORPE STRE, Philadelphia, PA",W,M,31,murder,Handgun
6/26/2006,2006,35,"6400 N 20TH STREET, Philadelphia, PA",B,M,22,murder,Handgun
6/27/2006,2006,35,"4532 OLD YORK ROAD, Philadelphia, PA",B,M,35,murder,Handgun
6/27/2006,2006,15,"4422 E WINGOHOCKING ST, Philadelphia, PA",W,M,25,murder,Handgun
6/27/2006,2006,23,"2604 W MONTGOMERY AVEN, Philadelphia, PA",B,M,18,murder,Handgun
6/27/2006,2006,14,"6439 CHEROKEE STREET, Philadelphia, PA",B,F,28,murder,Handgun
6/28/2006,2006,12,"2637 S DEWEY STREET, Philadelphia, PA",B,M,20,murder,Handgun
7/1/2006,2006,12,"1301 S 60 ST, Philadelphia, PA",B,M,19,murder,Handgun
7/1/2006,2006,01,"2100 S HICKS, Philadelphia, PA",W,M,30,murder,Handgun
7/1/2006,2006,17,"2229 WATKINS ST, Philadelphia, PA",B,F,27,murder,Handgun
7/2/2006,2006,25,"4052 N 8TH ST, Philadelphia, PA",B,M,22,murder,Handgun
7/3/2006,2006,12,"8500 MARIO LANZA BLV, Philadelphia, PA",W,M,55,murder,Handgun
7/3/2006,2006,25,"300 INDIANNA AVE, Philadelphia, PA",B,M,21,murder,Handgun
7/6/2006,2006,14,"8201 STENTON AVENUE, Philadelphia, PA",B,M,27,murder,Handgun
7/6/2006,2006,12,"1634 S 58TH STREET, Philadelphia, PA",B,M,18,murder,Handgun
7/6/2006,2006,39,"3700 N 16TH STREET, Philadelphia, PA",B,M,15,murder,Handgun
7/8/2006,2006,12,"6001 REINHARD STREET, Philadelphia, PA",W,M,40,murder,Handgun
7/9/2006,2006,16,"200 N CREIGHTON STREE, Philadelphia, PA",B,M,24,murder,Handgun
7/10/2006,2006,01,"1808 S 20TH STREET, Philadelphia, PA",B,M,19,murder,Handgun
7/11/2006,2006,02,"7014 RUTLAND STREET, Philadelphia, PA",W,M,27,murder,Handgun
7/11/2006,2006,12,"2059 S 60TH STREET, Philadelphia, PA",B,F,48,murder,Handgun
7/12/2006,2006,07,"2301 TREMONT ST,G-1, Philadelphia, PA",B,M,21,murder,Handgun
7/12/2006,2006,07,"2301 TREMONT ST,G-1, Philadelphia, PA",B,M,18,murder,Handgun
7/14/2006,2006,35,"4808 N 5TH STREET, Philadelphia, PA",W,M,64,murder,Handgun
7/15/2006,2006,26,"2400 N LEITHGOW STREET, Philadelphia, PA",B,M,27,murder,Handgun
7/15/2006,2006,18,"1379 S 46TH STREET, Philadelphia, PA",B,M,25,murder,Handgun
7/15/2006,2006,26,"2636 CORAL STREET, Philadelphia, PA",W,M,23,murder,Handgun
7/15/2006,2006,12,"1762 S AVONDALE STREET, Philadelphia, PA",B,M,21,murder,Handgun
7/15/2006,2006,12,"7244 ELMWOOD AVENUE, Philadelphia, PA",B,M,29,murder,Handgun
7/16/2006,2006,01,"2200 W JACKSON STREET, Philadelphia, PA",B,M,33,murder,Handgun
7/17/2006,2006,39,"4255 HICKS STREET, Philadelphia, PA",B,M,24,murder,Handgun
7/17/2006,2006,18,"4640 CHESTNUT STREET, Philadelphia, PA",B,M,56,murder,Handgun
7/17/2006,2006,04,"642 EMILY STREET, Philadelphia, PA",B,M,40,murder,Handgun
7/18/2006,2006,04,"2545 S 11TH STREET, Philadelphia, PA",W,M,18,murder,Handgun
7/18/2006,2006,26,"1800 E ALBERT STREET, Philadelphia, PA",W,M,34,murder,Handgun
7/19/2006,2006,16,"653 N CREIGHTON STREE, Philadelphia, PA",B,M,35,murder,Handgun
7/23/2006,2006,14,"2026 E TULPEHOCKEN STR, Philadelphia, PA",B,M,41,murder,Handgun
7/24/2006,2006,15,"5000 PRINCETON AVE, Philadelphia, PA",W,M,23,murder,Handgun
7/26/2006,2006,16,"3309 WALLACE ST, Philadelphia, PA",B,M,23,murder,Handgun
7/27/2006,2006,17,"1825 FEDERAL ST, Philadelphia, PA",B,M,19,murder,Handgun
7/27/2006,2006,19,"300 N 55TH ST, Philadelphia, PA",B,M,26,murder,Handgun
7/27/2006,2006,14,"5600 NELSON ST, Philadelphia, PA",B,M,17,murder,Handgun
7/28/2006,2006,15,"5032 JACKSON ST, Philadelphia, PA",B,M,21,murder,Handgun
7/28/2006,2006,16,"43 N 52 ST, Philadelphia, PA",B,M,47,murder,Handgun
7/28/2006,2006,15,"4600 LEIPER ST, Philadelphia, PA",B,M,23,murder,Handgun
7/29/2006,2006,24,"3356 ARAMINGO AVE, Philadelphia, PA",W,M,34,murder,Handgun
7/29/2006,2006,39,"2126 W CAMBRIA ST, Philadelphia, PA",B,M,23,murder,Handgun
7/30/2006,2006,02,"376 STEVENS ST, Philadelphia, PA",B,M,34,murder,Handgun
7/31/2006,2006,16,"5100 PARRISH ST, Philadelphia, PA",B,M,38,murder,Handgun
8/4/2006,2006,39,"1700 PACIFIC ST, Philadelphia, PA",B,M,33,murder,Handgun
8/4/2006,2006,06,"328 S 11TH STREET, Philadelphia, PA",B,M,19,murder,Handgun
8/4/2006,2006,18,"600 S 49TH STREET, Philadelphia, PA",B,M,26,murder,Handgun
8/7/2006,2006,18,"4500 BALTIMORE AVENU, Philadelphia, PA",B,M,23,murder,Handgun
8/9/2006,2006,25,"3300 N 9TH STREET, Philadelphia, PA",W,M,30,murder,Handgun
8/11/2006,2006,03,"400 CHRISTIAN STREE, Philadelphia, PA",B,M,20,murder,Handgun
8/11/2006,2006,22,"2629 W MONTGOMERY AVE, Philadelphia, PA",B,M,18,murder,Handgun
8/11/2006,2006,15,"1500 CHURCH STREET, Philadelphia, PA",B,M,16,murder,Handgun
8/14/2006,2006,35,"5600 N BROAD STREET, Philadelphia, PA",B,M,27,murder,Handgun
8/17/2006,2006,25,"300 E RUSCOMB STREET, Philadelphia, PA",B,M,20,murder,Handgun
8/18/2006,2006,25,"4011 N FAIRHILL STREET, Philadelphia, PA",B,M,26,murder,Handgun
8/18/2006,2006,39,"4348 WAYNE AVENUE, Philadelphia, PA",B,M,25,murder,Handgun
8/19/2006,2006,26,"2344 N 3RD STREET, Philadelphia, PA",B,M,32,murder,Handgun
8/20/2006,2006,12,"2900 S 81ST STREET, Philadelphia, PA",B,M,19,murder,Handgun
8/23/2006,2006,16,"724 N 49TH STREET, Philadelphia, PA",B,F,33,murder,Handgun
8/23/2006,2006,26,"1257 N 10TH STREET, Philadelphia, PA",B,M,22,murder,Handgun
8/24/2006,2006,23,"1600 N 25TH STREET, Philadelphia, PA",B,M,17,murder,Handgun
9/6/2006,2006,22,"1514 W YORK STREET, Philadelphia, PA",B,M,18,murder,Handgun
9/7/2006,2006,26,"800 W SUSQUEHANNA AVE, Philadelphia, PA",B,M,41,murder,Handgun
9/13/2006,2006,15,"4900 JACKSON STREET, Philadelphia, PA",B,M,18,murder,Handgun
9/15/2006,2006,04,"2028 S 5TH STREET, Philadelphia, PA",A,M,22,murder,Handgun
9/16/2006,2006,22,"3005 W DAUPHIN STREET, Philadelphia, PA",B,M,55,murder,Handgun
9/17/2006,2006,16,"4947 OGDEN STREET, Philadelphia, PA",B,M,19,murder,Handgun
9/19/2006,2006,22,"1700 W HUNTINGDON STRE, Philadelphia, PA",B,M,19,murder,Handgun
9/20/2006,2006,09,"603 N 17TH STREET, Philadelphia, PA",B,M,38,murder,Handgun
9/20/2006,2006,22,"2100 N DOVER STREET, Philadelphia, PA",B,M,18,murder,Handgun
9/20/2006,2006,22,"1112 W HUNTINGDON STRE, Philadelphia, PA",B,M,45,murder,Handgun
9/22/2006,2006,23,"2350 w NICHOLAS ST, Philadelphia, PA",B,M,20,murder,Handgun
9/22/2006,2006,19,"6100 LANDSDOWNE AVE, Philadelphia, PA",B,M,19,murder,Handgun
9/22/2006,2006,15,"1521 WOMRATH STREET, Philadelphia, PA",B,M,21,murder,Handgun
9/23/2006,2006,26,"228 W HAZZARD STREET, Philadelphia, PA",B,M,18,murder,Handgun
9/24/2006,2006,14,"5600 NELSON STREET, Philadelphia, PA",B,M,40,murder,Handgun
9/24/2006,2006,22,"2500 N 34TH STREET, Philadelphia, PA",B,F,5,murder,Handgun
9/24/2006,2006,26,"1500 N RANDOLPH STREET, Philadelphia, PA",B,M,21,murder,Handgun
9/27/2006,2006,18,"6052 LOCUST STREET, Philadelphia, PA",B,M,24,murder,Handgun
9/27/2006,2006,39,"2810 N LAMBERT STREET, Philadelphia, PA",B,M,30,murder,Handgun
9/29/2006,2006,26,"415 W CUMBERLAND ST, Philadelphia, PA",W,M,60,murder,Handgun
9/30/2006,2006,25,"4352 N 7TH STREET, Philadelphia, PA",B,M,23,murder,Handgun
9/30/2006,2006,39,"3000 N CARLISLE ST, Philadelphia, PA",B,M,47,murder,Handgun
10/2/2006,2006,39,"4215 N SYDENHAM STREET, Philadelphia, PA",B,M,30,murder,Handgun
10/2/2006,2006,12,"6012 GREENWAY AVENUE, Philadelphia, PA",B,M,48,murder,Handgun
10/2/2006,2006,12,"1720 S 55TH STREET, Philadelphia, PA",B,M,26,murder,Handgun
10/2/2006,2006,12,"1720 S 55TH STREET, Philadelphia, PA",B,M,17,murder,Handgun
10/3/2006,2006,12,"2001 S 60TH STREET, Philadelphia, PA",B,F,50,murder,Handgun
10/3/2006,2006,01,"2218 S HEMBERGER STREE, Philadelphia, PA",B,M,17,murder,Handgun
10/4/2006,2006,25,"1100 W ERIE AVENUE, Philadelphia, PA",W,M,23,murder,Handgun
10/5/2006,2006,16,"3300 HAVERFORD AVE, Philadelphia, PA",B,M,24,murder,Handgun
10/5/2006,2006,17,"1800 WHARTON STREET, Philadelphia, PA",B,M,19,murder,Handgun
10/5/2006,2006,12,"1900 S 56TH STREET, Philadelphia, PA",B,M,25,murder,Handgun
10/5/2006,2006,15,"1500 ROSALIE STREET, Philadelphia, PA",W,M,29,murder,Handgun
10/6/2006,2006,22,"2500 N CLEVELAND STREE, Philadelphia, PA",B,M,30,murder,Handgun
10/7/2006,2006,19,"106 N MILLICK STREET, Philadelphia, PA",B,M,21,murder,Handgun
10/7/2006,2006,12,"1050 S FRAZIER STREET, Philadelphia, PA",B,M,27,murder,Handgun
10/11/2006,2006,06,"635 FRANKLIN PLACE, Philadelphia, PA",B,M,19,murder,Handgun
10/12/2006,2006,22,"1837 N 24TH STREET, Philadelphia, PA",B,M,38,murder,Handgun
10/13/2006,2006,39,"2954 DENNIE STREET, Philadelphia, PA",B,M,28,murder,Handgun
10/15/2006,2006,22,"2600 N 16TH STREET, Philadelphia, PA",B,M,22,murder,Handgun
10/15/2006,2006,22,"1935 N 24TH STREET, Philadelphia, PA",B,M,49,murder,Handgun
10/16/2006,2006,01,"1900 MCCLELLAN ST, Philadelphia, PA",B,M,24,murder,Handgun
10/17/2006,2006,22,"2037 N 11TH STREET, Philadelphia, PA",B,M,25,murder,Handgun
10/18/2006,2006,18,"4847 WALNUT STREET, Philadelphia, PA",B,M,24,murder,Handgun
10/18/2006,2006,24,"1940 E MONMOUTH STREET, Philadelphia, PA",B,M,21,murder,Handgun
10/20/2006,2006,09,"1800 WALLACE STREET, Philadelphia, PA",B,M,22,murder,Handgun
10/20/2006,2006,22,"2562 N NAPA STREET, Philadelphia, PA",B,M,42,murder,Handgun
10/21/2006,2006,35,"1914 CONLYN STREET, Philadelphia, PA",B,F,37,murder,Handgun
10/22/2006,2006,15,"2072 MARGARET STREET, Philadelphia, PA",B,M,27,murder,Handgun
10/22/2006,2006,35,"6337 NORWOOD STREET, Philadelphia, PA",B,M,36,murder,Handgun
10/22/2006,2006,19,"104 N 54TH STREET, Philadelphia, PA",B,M,31,murder,Handgun
10/26/2006,2006,04,"741 CANTRELL STREET, Philadelphia, PA",B,M,19,murder,Handgun
10/29/2006,2006,17,"2637 LATONA STREET, Philadelphia, PA",B,M,19,murder,Handgun
10/30/2006,2006,35,"6614 N SMEDLEY STREET, Philadelphia, PA",W,M,40,murder,Handgun
10/30/2006,2006,15,"2039 ORTHODOX STREET, Philadelphia, PA",W,M,51,murder,Handgun
10/31/2006,2006,39,"3300 W WESTMORELAND ST, Philadelphia, PA",B,M,30,murder,Handgun
10/31/2006,2006,23,"1525 N NEWKIRK STREET, Philadelphia, PA",B,M,80,murder,Handgun
11/1/2006,2006,03,"1302 ELLSWORTH STREE, Philadelphia, PA",W,M,27,murder,Handgun
11/4/2006,2006,22,"1900 GLENWOOD AVENUE, Philadelphia, PA",B,M,28,murder,Handgun
11/5/2006,2006,19,"520 N 61ST STREET, Philadelphia, PA",B,M,31,murder,Handgun
11/5/2006,2006,35,"4600 N 9TH STREET, Philadelphia, PA",B,M,30,murder,Handgun
11/7/2006,2006,22,"2116 N 20TH STREET, Philadelphia, PA",B,M,23,murder,Handgun
11/9/2006,2006,25,"3234 D STREET, Philadelphia, PA",W,M,21,murder,Handgun
11/9/2006,2006,23,"2800 W MASTER STREET, Philadelphia, PA",B,M,19,murder,Handgun
11/10/2006,2006,18,"5258 LOCUST STREET, Philadelphia, PA",B,M,27,murder,Handgun
11/10/2006,2006,39,"111 W MANHEIM STREET, Philadelphia, PA",B,M,45,murder,Handgun
11/11/2006,2006,12,"2114 S DAGGETT STREET, Philadelphia, PA",B,M,19,murder,Handgun
11/11/2006,2006,18,"1412 S HANSON STREET, Philadelphia, PA",B,M,56,murder,Handgun
11/11/2006,2006,19,"216 N SALFORD STREET, Philadelphia, PA",B,M,17,murder,Handgun
11/11/2006,2006,12,"5651 BROOMALL STREET, Philadelphia, PA",B,M,21,murder,Handgun
11/13/2006,2006,22,"1920 N 22ND STREET,1ST, Philadelphia, PA",B,F,37,murder,Handgun
11/14/2006,2006,25,"3200 N RANDOLPH STREET, Philadelphia, PA",W,M,20,murder,Handgun
11/14/2006,2006,18,"732 S 60TH STREET, Philadelphia, PA",B,M,55,murder,Handgun
11/16/2006,2006,19,"5381 HAZELHURST STRE, Philadelphia, PA",B,M,18,murder,Handgun
11/16/2006,2006,12,"5200 CHESTER AVENUE, Philadelphia, PA",B,M,22,murder,Handgun
11/18/2006,2006,19,"5014 W THOMPSON, Philadelphia, PA",B,M,26,murder,Handgun
11/18/2006,2006,39,"3100 N 28TH STREET, Philadelphia, PA",B,M,25,murder,Handgun
11/18/2006,2006,19,"933 N 66TH STREET, Philadelphia, PA",B,M,20,murder,Handgun
11/20/2006,2006,12,"6206 WOODLAND AVE, Philadelphia, PA",B,M,28,murder,Handgun
11/24/2006,2006,02,"5700 SUMMERDALE AVEN, Philadelphia, PA",B,M,17,murder,Handgun
11/25/2006,2006,15,"2602 LEFEVRE STREET, Philadelphia, PA",W,M,26,murder,Handgun
11/25/2006,2006,15,"6115 HEGERMAN STREET, Philadelphia, PA",W,M,38,murder,Handgun
11/25/2006,2006,19,"5501 POPLAR STREET, Philadelphia, PA",B,M,25,murder,Handgun
11/29/2006,2006,23,"2344 W MONTGOMERY AVEN, Philadelphia, PA",B,M,27,murder,Handgun
12/2/2006,2006,14,"537 E QUEEN LANE, Philadelphia, PA",B,M,72,murder,Handgun
12/2/2006,2006,02,"821 FANSHAWE STREET, Philadelphia, PA",A,M,41,murder,Handgun
12/3/2006,2006,18,"5700 WALNUT STREET, Philadelphia, PA",B,M,34,murder,Handgun
12/5/2006,2006,16,"3206 MANTUA AVENUE, Philadelphia, PA",B,M,24,murder,Handgun
12/5/2006,2006,24,"1946 E ONTARIO STREET, Philadelphia, PA",B,M,19,murder,Handgun
12/6/2006,2006,23,"1719 N WOODSTOCK STREE, Philadelphia, PA",B,M,17,murder,Handgun
12/8/2006,2006,01,"1550 MCKEAN STREET, Philadelphia, PA",B,M,29,murder,Handgun
12/9/2006,2006,24,"2100 E ELKHART STREET, Philadelphia, PA",B,M,30,murder,Handgun
12/10/2006,2006,26,"2600 N 3RD STREET, Philadelphia, PA",W,M,24,murder,Handgun
12/10/2006,2006,25,"3412 E STREET, Philadelphia, PA",B,M,18,murder,Handgun
12/10/2006,2006,25,"3412 E STREET, Philadelphia, PA",B,M,18,murder,Handgun
12/12/2006,2006,39,"1700 W CAYUGA STREET, Philadelphia, PA",B,M,17,murder,Handgun
12/13/2006,2006,19,"6001 SUMMER STREET, Philadelphia, PA",B,M,20,murder,Handgun
12/13/2006,2006,22,"2700 SEDGLEY AVENUE, Philadelphia, PA",B,M,24,murder,Handgun
12/14/2006,2006,14,"7100 OGONTZ AVENUE, Philadelphia, PA",B,M,19,murder,Handgun
12/14/2006,2006,14,"1982 RENOVO STREET, Philadelphia, PA",B,M,19,murder,Handgun
12/17/2006,2006,19,"5280 PARKSIDE AVENUE, Philadelphia, PA",B,M,27,murder,Handgun
12/18/2006,2006,03,"1226 S 3RD STREET, Philadelphia, PA",B,M,29,murder,Handgun
12/23/2006,2006,06,"800 W CALLOWHILL STRE, Philadelphia, PA",B,M,25,murder,Handgun
12/23/2006,2006,15,"2101 STEVENS STREET, Philadelphia, PA",W,M,43,murder,Handgun
12/24/2006,2006,06,"1300 PARRISH STREET, Philadelphia, PA",B,M,20,murder,Handgun
12/24/2006,2006,18,"3940 MARKET STREET, Philadelphia, PA",B,M,23,murder,Handgun
12/24/2006,2006,18,"4821 WALNUT ST, Philadelphia, PA",B,M,23,murder,Handgun
12/24/2006,2006,12,"5100 WOODLAND AVENUE, Philadelphia, PA",B,M,24,murder,Handgun
12/25/2006,2006,17,"1415 S 21ST STREET, Philadelphia, PA",B,M,37,murder,Handgun
12/26/2006,2006,18,"5300 DELANCEY, Philadelphia, PA",B,M,23,murder,Handgun
12/28/2006,2006,22,"1700 W DAUPHIN STREET, Philadelphia, PA",B,M,46,murder,Handgun
12/29/2006,2006,15,"4607 FRANKFORD AVENU, Philadelphia, PA",B,M,34,murder,Handgun
6/27/2006,2006,15,"4829 MULBERRY STREET, Philadelphia, PA",B,M,23,murder,Handugun
3/2/2006,2006,19,"1400 N 55TH ST, Philadelphia, PA",B,M,18,murder,Unknown
7/29/2007,2007,92,"3400 STRAWBERRY MANS, Philadelphia, PA",B,F,47,murder,
7/30/2007,2007,17,"1533 S OPAL STREET, Philadelphia, PA",B,M,1,murder,
1/13/2007,2007,35,"5701 KEMBLE AVENUE, Philadelphia, PA",B,F,21,murder,Cord
9/22/2007,2007,24,"2913 ROSEHILL STREET, Philadelphia, PA",W,M,71,murder,Fire
12/15/2007,2007,09,"1836 GREEN STREET, Philadelphia, PA",B,M,77,murder,Fire
2/21/2007,2007,12,"1218 S 50TH STREET, Philadelphia, PA",B,M,1,murder,Hands
1/11/2007,2007,12,"5851 PENTRIDGE STREE, Philadelphia, PA",B,F,43,murder,Lanyard
